ite,time_1,time_2,ans
3259,0,1.223E-4,
3260,0,8.08E-5,
3261,0,8.52E-5,
3262,0,8.1E-5,
3263,0,5.38E-5,
3264,0,5.12E-5,
3265,0,5.95E-5,
3266,0,1.263E-4,
3267,0,8.73E-5,
3268,0,6.65E-5,
3269,0,1.17E-4,
3270,0,1.087E-4,
3271,0,8.32E-5,
3272,0,9.1E-5,
3273,0,8.64E-5,
3274,0,1.153E-4,
3275,0,9.59E-5,
3276,0,1.504E-4,
3277,0,1.453E-4,
3278,0,1.13E-4,
3279,0,1.179E-4,
3280,0,7.93E-5,
3281,0,8.43E-5,
3282,0,2.063E-4,
3283,0,9.39E-5,
3284,0,1.13E-4,
3285,0,9.05E-5,
3286,0,1.202E-4,
3287,0.001,7.77E-5,
3288,0,9.47E-5,
3289,0.001,1.317E-4,
3290,0,8.22E-5,
3291,0.001,1.197E-4,
3292,0,9.57E-5,
3293,0,9.77E-5,
3294,0,9.14E-5,
3295,0,9.07E-5,
3296,0.001,1.201E-4,
3297,0,1.165E-4,
3298,0,1.137E-4,
3299,0,9.01E-5,
3300,0,6.17E-5,
3301,0,8.53E-5,
3302,0,1.213E-4,
3303,0,9.0E-5,
3304,0,1.209E-4,
3305,0,8.61E-5,
3306,0,5.57E-5,
3307,0,1.012E-4,
3308,0,1.285E-4,
3309,0,8.54E-5,
3310,0,1.134E-4,
3311,0.001,6.88E-5,
3312,0,5.46E-5,
3313,0,5.87E-5,
3314,0,9.5E-5,
3315,0,1.322E-4,
3316,0,8.35E-5,
3317,0,6.1E-5,
3318,0,6.18E-5,
3319,0,8.5E-5,
3320,0,9.18E-5,
3321,0,5.82E-5,
3322,0,3.57E-4,
3323,0,6.26E-5,
3324,0,6.89E-5,
3325,0,8.64E-5,
3326,0,8.56E-5,
3327,0.001,1.343E-4,
3328,0,8.62E-5,
3329,0,5.9E-5,
3330,0,7.44E-5,
3331,0,9.02E-5,
3332,0,8.45E-5,
3333,0,8.63E-5,
3334,0,6.53E-5,
3335,0,8.83E-5,
3336,0.001,9.22E-5,
3337,0.001,9.18E-5,
3338,0.001,1.03E-4,
3339,0,5.94E-5,
3340,0,8.67E-5,
3341,0,6.52E-5,
3342,0,8.36E-5,
3343,0,9.11E-5,
3344,0,5.39E-5,
3345,0,8.56E-5,
3346,0,1.184E-4,
3347,0,8.46E-5,
3348,0,1.141E-4,
3349,0,5.74E-5,
3350,0,8.34E-5,
3351,0,8.75E-5,
3352,0,6.38E-5,
3353,0,9.02E-5,
3354,0.001,8.97E-5,
3355,0,1.182E-4,
3356,0,9.49E-5,
3357,0,1.134E-4,
3358,0,1.2E-4,
3359,0,8.58E-5,
3360,0,8.63E-5,
3361,0,1.024E-4,
3362,0,1.012E-4,
3363,0,1.698E-4,
3364,0.001,1.01E-4,
3365,0,1.498E-4,
3366,0.001,9.6E-5,
3367,0,8.84E-5,
3368,0,1.077E-4,
3369,0,2.553E-4,
3370,0,8.39E-5,
3371,0,1.202E-4,
3372,0,5.41E-5,
3373,0,8.44E-5,
3374,0,1.178E-4,
3375,0,8.49E-5,
3376,0,1.177E-4,
3377,0,9.02E-5,
3378,0,6.15E-5,
3379,0,6.02E-5,
3380,0,1.141E-4,
3381,0,1.177E-4,
3382,0,8.82E-5,
3383,0,8.82E-5,
3384,0,6.85E-5,
3385,0,8.99E-5,
3386,0,8.71E-5,
3387,0,1.24E-4,
3388,0,6.78E-5,
3389,0,9.71E-5,
3390,0,8.96E-5,
3391,0,8.89E-5,
3392,0.001,1.013E-4,
3393,0.001,8.84E-5,
3394,0,8.36E-5,
3395,0,1.222E-4,
3396,0,5.72E-5,
3397,0,9.37E-5,
3398,0,8.21E-5,
3399,0,1.119E-4,
3400,0,6.14E-5,
3401,0.001,8.99E-5,
3402,0,7.97E-5,
3403,0,8.66E-5,
3404,0.001,6.48E-5,
3405,0.001,8.31E-5,
3406,0.001,9.16E-5,
3407,0,1.156E-4,
3408,0,1.043E-4,
3409,0,9.18E-5,
3410,0,9.41E-5,
3411,0,1.164E-4,
3412,0,1.172E-4,
3413,0,1.368E-4,
3414,0,5.4E-5,
3415,0,5.95E-5,
3416,0,5.52E-5,
3417,0,8.83E-5,
3418,0,9.8E-5,
3419,0,8.82E-5,
3420,0,1.117E-4,
3421,0,6.48E-5,
3422,0,8.49E-5,
3423,0,8.5E-5,
3424,0,8.61E-5,
3425,0,5.87E-5,
3426,0.001,8.17E-5,
3427,0,1.132E-4,
3428,0,9.06E-5,
3429,0,1.148E-4,
3430,0,1.056E-4,
3431,0,8.74E-5,
3432,0,1.703E-4,
3433,0,8.9E-5,
3434,0,8.47E-5,
3435,0,9.71E-5,
3436,0,8.55E-5,
3437,0,8.26E-5,
3438,0.001,8.76E-5,
3439,0,1.107E-4,
3440,0,8.42E-5,
3441,0,1.054E-4,
3442,0,8.21E-5,
3443,0,1.174E-4,
3444,0,1.122E-4,
3445,0,1.112E-4,
3446,0,1.185E-4,
3447,0,8.5E-5,
3448,0,1.149E-4,
3449,0,1.189E-4,
3450,0.001,1.107E-4,
3451,0,1.125E-4,
3452,0,1.147E-4,
3453,0,1.141E-4,
3454,0,1.214E-4,
3455,0,1.266E-4,
3456,0,1.235E-4,
3457,0,1.135E-4,
3458,0,8.94E-5,
3459,0,1.178E-4,
3460,0,5.67E-5,
3461,0,1.075E-4,
3462,0.001,5.94E-5,
3463,0.001,6.87E-5,
3464,0,1.136E-4,
3465,0,8.39E-5,
3466,0,8.19E-5,
3467,0,8.08E-5,
3468,0,8.42E-5,
3469,0.001,8.53E-5,
3470,0,1.1E-4,
3471,0,1.188E-4,
3472,0,1.15E-4,
3473,0,1.102E-4,
3474,0,8.7E-5,
3475,0,5.63E-5,
3476,0,7.85E-5,
3477,0,1.126E-4,
3478,0.001,9.15E-5,
3479,0,9.08E-5,
3480,0,1.168E-4,
3481,0,1.37E-4,
3482,0,1.19E-4,
3483,0,8.41E-5,
3484,0,8.9E-5,
3485,0,1.134E-4,
3486,0,1.12E-4,
3487,0,1.041E-4,
3488,0,8.58E-5,
3489,0,1.221E-4,
3490,0,1.187E-4,
3491,0,2.141E-4,
3492,0,1.143E-4,
3493,0,1.113E-4,
3494,0,1.145E-4,
3495,0,1.262E-4,
3496,0,1.114E-4,
3497,0,1.099E-4,
3498,0,1.057E-4,
3499,0.001,1.132E-4,
3500,0,1.124E-4,
3501,0.001,1.839E-4,
3502,0,8.41E-5,
3503,0,7.98E-5,
3504,0,1.158E-4,
3505,0,8.91E-5,
3506,0,1.126E-4,
3507,0,1.235E-4,
3508,0,1.148E-4,
3509,0,1.685E-4,
3510,0,1.225E-4,
3511,0,1.163E-4,
3512,0,1.296E-4,
3513,0,1.117E-4,
3514,0,1.082E-4,
3515,0.001,9.15E-5,
3516,0,1.221E-4,
3517,0,1.091E-4,
3518,0,1.114E-4,
3519,0,1.238E-4,
3520,0,1.19E-4,
3521,0,7.88E-5,
3522,0,1.117E-4,
3523,0,5.09E-5,
3524,0,1.072E-4,
3525,0,1.121E-4,
3526,0,1.104E-4,
3527,0,1.117E-4,
3528,0.001,1.294E-4,
3529,0,1.168E-4,
3530,0,1.116E-4,
3531,0,1.144E-4,
3532,0,1.21E-4,
3533,0,1.169E-4,
3534,0,1.123E-4,
3535,0,1.109E-4,
3536,0,7.29E-5,
3537,0,1.184E-4,
3538,0,1.172E-4,
3539,0,1.144E-4,
3540,0,1.135E-4,
3541,0,1.122E-4,
3542,0,1.208E-4,
3543,0,8.02E-5,
3544,0,7.76E-5,
3545,0,7.91E-5,
3546,0,5.97E-5,
3547,0,1.158E-4,
3548,0,1.149E-4,
3549,0,8.46E-5,
3550,0,9.42E-5,
3551,0,1.035E-4,
3552,0,1.181E-4,
3553,0,1.074E-4,
3554,0,1.133E-4,
3555,0,1.164E-4,
3556,0,1.113E-4,
3557,0,1.195E-4,
3558,0,1.242E-4,
3559,0,8.27E-5,
3560,0,1.126E-4,
3561,0,1.203E-4,
3562,0,8.29E-5,
3563,0,1.153E-4,
3564,0.001,1.184E-4,
3565,0,1.129E-4,
3566,0,1.399E-4,
3567,0,8.19E-5,
3568,0,8.64E-5,
3569,0,8.48E-5,
3570,0,8.26E-5,
3571,0,8.05E-5,
3572,0,7.92E-5,
3573,0,9.42E-5,
3574,0,9.62E-5,
3575,0,8.59E-5,
3576,0,1.166E-4,
3577,0,1.3E-4,
3578,0,8.17E-5,
3579,0,1.202E-4,
3580,0,1.276E-4,
3581,0,1.099E-4,
3582,0.001,8.3E-5,
3583,0,1.163E-4,
3584,0.001,1.32E-4,
3585,0,1.191E-4,
3586,0,1.04E-4,
3587,0,1.127E-4,
3588,0,1.24E-4,
3589,0,8.9E-5,
3590,0,1.152E-4,
3591,0,1.135E-4,
3592,0,1.136E-4,
3593,0,8.82E-5,
3594,0,1.185E-4,
3595,0,8.41E-5,
3596,0,9.4E-5,
3597,0,8.83E-5,
3598,0,1.16E-4,
3599,0,1.128E-4,
3600,0,1.183E-4,
3601,0.001,8.76E-5,
3602,0,8.57E-5,
3603,0,1.088E-4,
3604,0,1.204E-4,
3605,0.001,5.94E-5,
3606,0,1.167E-4,
3607,0.001,6.54E-5,
3608,0,1.16E-4,
3609,0,1.178E-4,
3610,0,8.34E-5,
3611,0,1.106E-4,
3612,0,1.043E-4,
3613,0,9.07E-5,
3614,0,1.153E-4,
3615,0,1.092E-4,
3616,0.001,1.19E-4,
3617,0,1.176E-4,
3618,0.001,1.121E-4,
3619,0,8.13E-5,
3620,0,9.09E-5,
3621,0,1.138E-4,
3622,0,1.194E-4,
3623,0,1.153E-4,
3624,0,1.135E-4,
3625,0,1.11E-4,
3626,0,1.156E-4,
3627,0.001,1.114E-4,
3628,0,1.133E-4,
3629,0,1.198E-4,
3630,0,1.152E-4,
3631,0,1.127E-4,
3632,0,1.12E-4,
3633,0,2.905E-4,
3634,0.001,1.304E-4,
3635,0,8.43E-5,
3636,0,1.164E-4,
3637,0,9.9E-5,
3638,0,1.147E-4,
3639,0,2.473E-4,
3640,0,1.168E-4,
3641,0,1.181E-4,
3642,0,9.62E-5,
3643,0,1.13E-4,
3644,0,1.08E-4,
3645,0,1.313E-4,
3646,0,8.29E-5,
3647,0,1.13E-4,
3648,0.001,1.222E-4,
3649,0.001,1.179E-4,
3650,0,8.91E-5,
3651,0,5.51E-5,
3652,0,1.126E-4,
3653,0,1.598E-4,
3654,0,1.149E-4,
3655,0,1.148E-4,
3656,0.001,2.241E-4,
3657,0,1.133E-4,
3658,0,1.09E-4,
3659,0,1.099E-4,
3660,0,1.2E-4,
3661,0,1.191E-4,
3662,0,1.207E-4,
3663,0,1.296E-4,
3664,0,1.054E-4,
3665,0,8.95E-5,
3666,0,1.098E-4,
3667,0,1.169E-4,
3668,0,7.75E-5,
3669,0,1.142E-4,
3670,0,1.096E-4,
3671,0,1.103E-4,
3672,0,8.11E-5,
3673,0,8.17E-5,
3674,0,1.126E-4,
3675,0,1.314E-4,
3676,0,1.171E-4,
3677,0,1.164E-4,
3678,0,1.113E-4,
3679,0,1.153E-4,
3680,0,8.23E-5,
3681,0.001,1.109E-4,
3682,0,8.88E-5,
3683,0,1.147E-4,
3684,0,1.115E-4,
3685,0,8.85E-5,
3686,0,1.148E-4,
3687,0,8.75E-5,
3688,0,1.131E-4,
3689,0,1.188E-4,
3690,0,8.29E-5,
3691,0,1.233E-4,
3692,0,2.808E-4,
3693,0.001,1.251E-4,
3694,0,1.191E-4,
3695,0,1.191E-4,
3696,0,9.46E-5,
3697,0,1.198E-4,
3698,0.001,1.315E-4,
3699,0,1.126E-4,
3700,0,8.18E-5,
3701,0,8.56E-5,
3702,0,8.74E-5,
3703,0,8.84E-5,
3704,0,1.169E-4,
3705,0,1.515E-4,
3706,0,1.123E-4,
3707,0,1.122E-4,
3708,0,1.117E-4,
3709,0.001,1.131E-4,
3710,0,1.22E-4,
3711,0,1.12E-4,
3712,0.001,8.47E-5,
3713,0,2.263E-4,
3714,0,1.203E-4,
3715,0,1.036E-4,
3716,0,1.238E-4,
3717,0,7.01E-5,
3718,0,2.465E-4,
3719,0,8.79E-5,
3720,0,1.02E-4,
3721,0,9.85E-5,
3722,0,8.16E-5,
3723,0.001,1.098E-4,
3724,0,1.03E-4,
3725,0,1.106E-4,
3726,0,1.134E-4,
3727,0,1.384E-4,
3728,0.001,8.18E-5,
3729,0,9.22E-5,
3730,0,8.25E-5,
3731,0,8.64E-5,
3732,0,1.112E-4,
3733,0,1.11E-4,
3734,0,1.12E-4,
3735,0,9.91E-5,
3736,0,1.139E-4,
3737,0,1.187E-4,
3738,0.001,1.198E-4,
3739,0,1.116E-4,
3740,0,1.136E-4,
3741,0,8.13E-5,
3742,0,1.215E-4,
3743,0,5.21E-5,
3744,0,1.16E-4,
3745,0,1.128E-4,
3746,0,1.127E-4,
3747,0,1.186E-4,
3748,0,9.21E-5,
3749,0,9.33E-5,
3750,0,1.125E-4,
3751,0,1.113E-4,
3752,0,5.35E-5,
3753,0,8.42E-5,
3754,0,5.86E-5,
3755,0,5.88E-5,
3756,0,8.04E-5,
3757,0,9.77E-5,
3758,0.001,1.088E-4,
3759,0,8.94E-5,
3760,0,1.154E-4,
3761,0.001,8.53E-5,
3762,0,1.164E-4,
3763,0,8.99E-5,
3764,0,1.06E-4,
3765,0,1.181E-4,
3766,0,1.249E-4,
3767,0,1.14E-4,
3768,0,1.104E-4,
3769,0.001,1.065E-4,
3770,0.001,1.107E-4,
3771,0,1.194E-4,
3772,0,1.281E-4,
3773,0,9.02E-5,
3774,0,9.02E-5,
3775,0,1.102E-4,
3776,0,1.141E-4,
3777,0,1.14E-4,
3778,0,5.37E-5,
3779,0,9.63E-5,
3780,0,1.259E-4,
3781,0,9.17E-5,
3782,0,6.11E-5,
3783,0.001,1.417E-4,
3784,0,9.34E-5,
3785,0,1.34E-4,
3786,0,1.122E-4,
3787,0,1.158E-4,
3788,0,1.182E-4,
3789,0,1.104E-4,
3790,0,1.069E-4,
3791,0,8.99E-5,
3792,0,1.167E-4,
3793,0.001,5.62E-5,
3794,0,1.125E-4,
3795,0,5.57E-5,
3796,0,1.175E-4,
3797,0,5.52E-5,
3798,0,8.6E-5,
3799,0,1.239E-4,
3800,0,1.132E-4,
3801,0.001,1.133E-4,
3802,0,1.141E-4,
3803,0,1.144E-4,
3804,0.001,1.083E-4,
3805,0,1.141E-4,
3806,0.001,8.6E-5,
3807,0,9.33E-5,
3808,0,1.108E-4,
3809,0,1.255E-4,
3810,0,8.74E-5,
3811,0,8.39E-5,
3812,0,1.397E-4,
3813,0,1.175E-4,
3814,0,5.84E-5,
3815,0,1.211E-4,
3816,0.001,8.68E-5,
3817,0.001,6.61E-5,
3818,0,8.58E-5,
3819,0.001,9.23E-5,
3820,0,5.89E-5,
3821,0,1.06E-4,
3822,0,7.22E-5,
3823,0,1.178E-4,
3824,0,8.95E-5,
3825,0,8.11E-5,
3826,0,8.89E-5,
3827,0,8.69E-5,
3828,0,8.29E-5,
3829,0,9.02E-5,
3830,0,1.249E-4,
3831,0.001,9.84E-5,
3832,0,8.82E-5,
3833,0,5.75E-5,
3834,0,8.92E-5,
3835,0,9.04E-5,
3836,0,8.91E-5,
3837,0,5.46E-5,
3838,0.001,1.009E-4,
3839,0,1.182E-4,
3840,0,1.385E-4,
3841,0,8.63E-5,
3842,0,6.21E-5,
3843,0,9.85E-5,
3844,0,9.08E-5,
3845,0,9.51E-5,
3846,0,9.0E-5,
3847,0,6.0E-5,
3848,0,1.189E-4,
3849,0,6.18E-5,
3850,0,9.68E-5,
3851,0,5.78E-5,
3852,0.001,9.96E-5,
3853,0,1.177E-4,
3854,0,8.36E-5,
3855,0,1.182E-4,
3856,0,9.54E-5,
3857,0,1.478E-4,
3858,0,8.03E-5,
3859,0.001,8.44E-5,
3860,0,8.48E-5,
3861,0,1.2E-4,
3862,0,1.123E-4,
3863,0,8.97E-5,
3864,0,8.69E-5,
3865,0,9.23E-5,
3866,0,1.185E-4,
3867,0,2.695E-4,
3868,0,6.71E-5,
3869,0,9.09E-5,
3870,0.001,1.282E-4,
3871,0.001,1.175E-4,
3872,0,1.112E-4,
3873,0,1.337E-4,
3874,0,9.81E-5,
3875,0,5.46E-5,
3876,0,8.52E-5,
3877,0,5.61E-5,
3878,0,1.169E-4,
3879,0,1.293E-4,
3880,0,1.185E-4,
3881,0,1.168E-4,
3882,0,8.61E-5,
3883,0,1.204E-4,
3884,0.001,1.295E-4,
3885,0,9.18E-5,
3886,0.001,1.333E-4,
3887,0,1.196E-4,
3888,0,8.88E-5,
3889,0,9.05E-5,
3890,0,9.92E-5,
3891,0,1.102E-4,
3892,0,1.136E-4,
3893,0.001,2.125E-4,
3894,0,9.85E-5,
3895,0,9.16E-5,
3896,0,1.215E-4,
3897,0,1.137E-4,
3898,0,6.86E-5,
3899,0.001,7.91E-5,
3900,0,7.42E-5,
3901,0,1.161E-4,
3902,0,8.34E-5,
3903,0,1.117E-4,
3904,0,9.65E-5,
3905,0,8.74E-5,
3906,0,9.6E-5,
3907,0,9.02E-5,
3908,0,5.66E-5,
3909,0,1.076E-4,
3910,0,1.143E-4,
3911,0,1.18E-4,
3912,0,1.177E-4,
3913,0,8.82E-5,
3914,0,8.37E-5,
3915,0,6.72E-5,
3916,0,8.87E-5,
3917,0,2.308E-4,
3918,0,1.8E-4,
3919,0,1.137E-4,
3920,0,5.034E-4,
3921,0,5.86E-5,
3922,0,8.95E-5,
3923,0.001,8.93E-5,
3924,0,9.33E-5,
3925,0,9.18E-5,
3926,0,9.16E-5,
3927,0,1.39E-4,
3928,0,6.22E-5,
3929,0,8.9E-5,
3930,0,8.54E-5,
3931,0,8.19E-5,
3932,0,7.81E-5,
3933,0,7.8E-5,
3934,0,8.96E-5,
3935,0,9.06E-5,
3936,0,8.83E-5,
3937,0,8.47E-5,
3938,0,5.61E-5,
3939,0,8.35E-5,
3940,0,9.7E-5,
3941,0,8.21E-5,
3942,0,8.35E-5,
3943,0,1.251E-4,
3944,0,1.615E-4,
3945,0,8.97E-5,
3946,0,1.106E-4,
3947,0,1.493E-4,
3948,0.001,6.81E-5,
3949,0.001,1.394E-4,
3950,0,9.81E-5,
3951,0,1.309E-4,
3952,0,9.41E-5,
3953,0,1.269E-4,
3954,0,8.15E-5,
3955,0,7.67E-5,
3956,0,8.58E-5,
3957,0,1.131E-4,
3958,0,1.25E-4,
3959,0,8.86E-5,
3960,0,1.253E-4,
3961,0,9.0E-5,
3962,0,1.166E-4,
3963,0.001,1.14E-4,
3964,0,1.181E-4,
3965,0,8.37E-5,
3966,0,1.024E-4,
3967,0,1.264E-4,
3968,0.001,1.223E-4,
3969,0,5.77E-5,
3970,0,9.22E-5,
3971,0.001,1.409E-4,
3972,0,9.17E-5,
3973,0,9.31E-5,
3974,0,1.17E-4,
3975,0,9.88E-5,
3976,0,1.151E-4,
3977,0,1.295E-4,
3978,0,1.163E-4,
3979,0,1.149E-4,
3980,0.001,1.086E-4,
3981,0,8.6E-5,
3982,0.001,1.24E-4,
3983,0,1.341E-4,
3984,0.001,5.75E-5,
3985,0,1.788E-4,
3986,0,9.51E-5,
3987,0,9.22E-5,
3988,0,1.194E-4,
3989,0,9.37E-5,
3990,0.001,8.94E-5,
3991,0,1.132E-4,
3992,0,8.33E-5,
3993,0,1.157E-4,
3994,0.001,1.49E-4,
3995,0,5.63E-5,
3996,0,6.07E-5,
3997,0,1.24E-4,
3998,0,9.17E-5,
3999,0,1.158E-4,
4000,0,8.86E-5,
4001,0.001,8.17E-5,
4002,0,6.19E-5,
4003,0,9.2E-5,
4004,0.001,6.19E-5,
4005,0,8.35E-5,
4006,0,1.251E-4,
4007,0,8.41E-5,
4008,0,1.137E-4,
4009,0,1.22E-4,
4010,0,5.72E-5,
4011,0,1.277E-4,
4012,0,1.163E-4,
4013,0,1.161E-4,
4014,0,8.44E-5,
4015,0,1.162E-4,
4016,0,1.152E-4,
4017,0,1.142E-4,
4018,0,8.68E-5,
4019,0,8.73E-5,
4020,0,1.237E-4,
4021,0,9.84E-5,
4022,0,1.188E-4,
4023,0,7.66E-5,
4024,0,1.52E-4,
4025,0,8.52E-5,
4026,0,9.18E-5,
4027,0,9.47E-5,
4028,0,1.272E-4,
4029,0,1.315E-4,
4030,0,9.35E-5,
4031,0.001,9.76E-5,
4032,0,5.72E-5,
4033,0,8.58E-5,
4034,0,1.143E-4,
4035,0,1.122E-4,
4036,0,8.24E-5,
4037,0,1.105E-4,
4038,0,1.102E-4,
4039,0.001,5.01E-5,
4040,0,1.066E-4,
4041,0,1.164E-4,
4042,0.001,1.885E-4,
4043,0,1.088E-4,
4044,0.001,1.366E-4,
4045,0,1.106E-4,
4046,0,1.123E-4,
4047,0,1.215E-4,
4048,0.001,1.26E-4,
4049,0,5.53E-5,
4050,0,1.039E-4,
4051,0.001,1.756E-4,
4052,0,1.138E-4,
4053,0,7.85E-5,
4054,0,1.09E-4,
4055,0,1.084E-4,
4056,0,2.065E-4,
4057,0,1.122E-4,
4058,0.001,8.61E-5,
4059,0,1.104E-4,
4060,0,1.37E-4,
4061,0.001,1.161E-4,
4062,0,1.131E-4,
4063,0,7.97E-5,
4064,0,1.146E-4,
4065,0,1.256E-4,
4066,0,1.189E-4,
4067,0,1.227E-4,
4068,0,8.26E-5,
4069,0,1.183E-4,
4070,0,9.18E-5,
4071,0,7.94E-5,
4072,0,1.143E-4,
4073,0,1.068E-4,
4074,0,8.67E-5,
4075,0.001,7.67E-5,
4076,0,1.145E-4,
4077,0,1.087E-4,
4078,0,1.128E-4,
4079,0,2.499E-4,
4080,0,1.06E-4,
4081,0,1.07E-4,
4082,0,5.77E-5,
4083,0.001,1.745E-4,
4084,0,1.354E-4,
4085,0,1.282E-4,
4086,0.001,1.021E-4,
4087,0,1.064E-4,
4088,0,1.043E-4,
4089,0,1.1E-4,
4090,0,1.34E-4,
4091,0,1.167E-4,
4092,0,1.117E-4,
4093,0,9.46E-5,
4094,0.001,1.024E-4,
4095,0.001,1.089E-4,
4096,0,7.92E-5,
4097,0,1.055E-4,
4098,0.001,1.204E-4,
4099,0,1.161E-4,
4100,0.001,1.173E-4,
4101,0,1.144E-4,
4102,0,1.108E-4,
4103,0,5.53E-5,
4104,0,8.6E-5,
4105,0,8.9E-5,
4106,0,5.35E-5,
4107,0,1.173E-4,
4108,0,9.22E-5,
4109,0,1.161E-4,
4110,0,1.194E-4,
4111,0,8.4E-5,
4112,0,1.208E-4,
4113,0,9.46E-5,
4114,0.001,9.12E-5,
4115,0,2.679E-4,
4116,0,1.964E-4,
4117,0,1.196E-4,
4118,0,1.183E-4,
4119,0,1.274E-4,
4120,0,1.141E-4,
4121,0,1.218E-4,
4122,0,1.795E-4,
4123,0,1.127E-4,
4124,0.001,8.86E-5,
4125,0,1.174E-4,
4126,0,1.152E-4,
4127,0,1.133E-4,
4128,0,8.16E-5,
4129,0,1.163E-4,
4130,0,8.3E-5,
4131,0,1.287E-4,
4132,0,9.33E-5,
4133,0,1.146E-4,
4134,0,1.118E-4,
4135,0,1.195E-4,
4136,0,1.231E-4,
4137,0,1.098E-4,
4138,0,1.141E-4,
4139,0,1.343E-4,
4140,0,1.11E-4,
4141,0,1.166E-4,
4142,0,9.16E-5,
4143,0.001,1.011E-4,
4144,0,1.153E-4,
4145,0,1.191E-4,
4146,0,1.139E-4,
4147,0,1.158E-4,
4148,0,1.307E-4,
4149,0,1.254E-4,
4150,0,1.289E-4,
4151,0,1.222E-4,
4152,0,1.132E-4,
4153,0,9.24E-5,
4154,0,8.42E-5,
4155,0,1.146E-4,
4156,0,1.128E-4,
4157,0,9.06E-5,
4158,0,8.56E-5,
4159,0,1.156E-4,
4160,0,1.175E-4,
4161,0,1.087E-4,
4162,0,1.223E-4,
4163,0,1.128E-4,
4164,0,1.152E-4,
4165,0,1.111E-4,
4166,0,1.19E-4,
4167,0,1.137E-4,
4168,0,1.176E-4,
4169,0,8.32E-5,
4170,0,5.66E-5,
4171,0,1.073E-4,
4172,0,7.48E-5,
4173,0,2.147E-4,
4174,0,1.058E-4,
4175,0,7.88E-5,
4176,0,1.159E-4,
4177,0,7.54E-5,
4178,0,2.085E-4,
4179,0,1.205E-4,
4180,0,1.155E-4,
4181,0,9.8E-5,
4182,0,1.07E-4,
4183,0,8.88E-5,
4184,0.001,1.282E-4,
4185,0,1.137E-4,
4186,0,1.135E-4,
4187,0,1.129E-4,
4188,0,8.53E-5,
4189,0,8.55E-5,
4190,0,1.138E-4,
4191,0.001,8.44E-5,
4192,0,1.121E-4,
4193,0,1.267E-4,
4194,0,1.099E-4,
4195,0,1.315E-4,
4196,0,1.176E-4,
4197,0,1.143E-4,
4198,0,1.154E-4,
4199,0,1.186E-4,
4200,0,1.15E-4,
4201,0.001,1.105E-4,
4202,0,1.179E-4,
4203,0,2.193E-4,
4204,0,8.19E-5,
4205,0,1.156E-4,
4206,0,6.32E-5,
4207,0,1.134E-4,
4208,0,1.184E-4,
4209,0,1.138E-4,
4210,0,1.222E-4,
4211,0,9.2E-5,
4212,0,9.06E-5,
4213,0,1.163E-4,
4214,0,1.182E-4,
4215,0,1.171E-4,
4216,0,1.11E-4,
4217,0,1.151E-4,
4218,0,1.118E-4,
4219,0,1.335E-4,
4220,0,1.086E-4,
4221,0,1.311E-4,
4222,0,1.119E-4,
4223,0.001,1.221E-4,
4224,0,1.121E-4,
4225,0,1.137E-4,
4226,0,2.33E-4,
4227,0,1.23E-4,
4228,0,8.06E-5,
4229,0,8.48E-5,
4230,0,2.06E-4,
4231,0,1.545E-4,
4232,0,1.168E-4,
4233,0,1.137E-4,
4234,0.001,1.674E-4,
4235,0.001,1.4E-4,
4236,0,1.061E-4,
4237,0,1.164E-4,
4238,0,1.058E-4,
4239,0,9.33E-5,
4240,0,1.14E-4,
4241,0,1.151E-4,
4242,0,1.13E-4,
4243,0,1.171E-4,
4244,0,1.202E-4,
4245,0,8.92E-5,
4246,0,1.179E-4,
4247,0,1.122E-4,
4248,0,8.52E-5,
4249,0,1.145E-4,
4250,0,1.152E-4,
4251,0,1.225E-4,
4252,0,1.084E-4,
4253,0.001,8.72E-5,
4254,0,1.166E-4,
4255,0,1.159E-4,
4256,0,1.372E-4,
4257,0,1.127E-4,
4258,0,1.208E-4,
4259,0,2.614E-4,
4260,0,2.268E-4,
4261,0,1.128E-4,
4262,0,1.11E-4,
4263,0,1.149E-4,
4264,0,1.058E-4,
4265,0,1.29E-4,
4266,0,1.154E-4,
4267,0,1.135E-4,
4268,0,1.151E-4,
4269,0,1.158E-4,
4270,0,1.108E-4,
4271,0.001,1.18E-4,
4272,0,1.139E-4,
4273,0,1.213E-4,
4274,0.001,8.27E-5,
4275,0,9.03E-5,
4276,0,2.568E-4,
4277,0,9.42E-5,
4278,0,1.176E-4,
4279,0,1.122E-4,
4280,0,1.244E-4,
4281,0,1.155E-4,
4282,0,1.215E-4,
4283,0,1.134E-4,
4284,0,1.237E-4,
4285,0,1.113E-4,
4286,0.001,1.155E-4,
4287,0,1.152E-4,
4288,0,1.149E-4,
4289,0,8.32E-5,
4290,0,1.315E-4,
4291,0,8.05E-5,
4292,0.001,1.107E-4,
4293,0,1.115E-4,
4294,0,1.137E-4,
4295,0,1.214E-4,
4296,0,6.27E-5,
4297,0,1.103E-4,
4298,0,1.201E-4,
4299,0,1.139E-4,
4300,0,1.146E-4,
4301,0,1.16E-4,
4302,0,1.329E-4,
4303,0,1.137E-4,
4304,0,1.119E-4,
4305,0,1.076E-4,
4306,0.001,7.23E-5,
4307,0,1.202E-4,
4308,0,1.367E-4,
4309,0,5.77E-5,
4310,0.001,8.81E-5,
4311,0,8.41E-5,
4312,0,9.04E-5,
4313,0,9.07E-5,
4314,0,8.32E-5,
4315,0,5.46E-5,
4316,0,9.68E-5,
